event_id,n_before,n_after,x0,x1,x2,x3,r_bl,theta_bl,Ne,Thetae,B,bias,dtau_scatt,dtau_abs,scatter_weight_factor,nu_before_local_hz,nu_after_local_hz,nu_before_obs_hz,nu_after_obs_hz,E_before_obs,E_after_obs,w_parent_pre_abs,w_parent_at_event,w_scatter
3750,0,1,10.680365331895,0.44660564710126738,0.45510318311801112,5.4799212790735297,1.5629978050211344,1.4297488167088741,5373874.4155010367,14.470374410003275,863.70802603536208,100000,4.4350869326564547e-07,0.0036528311465845674,1.0237272828311885e-05,7555945269717.4697,397284737481493.81,-381133186007.76056,326551506834226.88,-3.0846251132329695e-09,2.6428792236538902e-06,6.0729360873031861e+45,6.0507904604713246e+45,6.21703035946236e+40
3751,0,1,3.9769995915374854,0.42616899051005935,0.49333101851105804,4.3612958659846459,1.5313795418779459,1.5498451035423102,15007221.813304914,14.7691429996077,2461.814192868148,100000,6.0803009918671163e-10,3.0130006340717421e-20,1.0002336355452697e-05,8177305807434587,5.871568047988544e+17,7540864756044000,2.5651018144145046e+17,6.1030478730112738e-05,0.0020760137834288004,3.3559869344092485e+38,3.3559869323687075e+38,3.3567710122465872e+33
3752,1,2,14.39990739635652,0.54030762936151822,0.47729690736757452,6.4763236308216534,1.716534837486422,1.4994724577671001,9459206.9563269299,13.176058502714788,1384.3309092565305,100000,7.7744242598766079e-10,6.1098254341082536e-12,1.0003467949650353e-05,379085501079017.06,1.4772281040771165e+17,326560825055845.31,66727228575074240,2.6429546388144433e-06,0.00054004346132934119,6.2170274582519675e+40,6.2170274533806019e+40,6.2191834920719761e+35
3753,1,2,26.636661005229911,0.62623646829373258,0.49696510463715199,5.8581759931089508,1.8705574130497833,1.5612619218185595,10234917.684970658,12.091135659821191,1374.5201855424107,100000,5.0968451676957822e-08,6.2791491756326515e-21,1.0130939819713378e-05,5710799873508027,4.4462967825844035e+18,330071684368476.12,2.8043834467185992e+18,2.6713690755582126e-06,0.022696715805552773,5.0140698707618434e+36,5.014069615202472e+36,5.0797240112526268e+31
3754,1,2,7.2553418817675794,0.476975844847493,0.43624932624235058,5.3779648868583498,1.6111945249347257,1.3705176784564654,1765473.4396151186,14.037512597422339,275.26501712949596,100000,4.5584622377666281e-10,9.6668290114398215e-121,1.0001132215966328e-05,5.103272780011191e+17,1.8766858723634197e+20,2.5651058442818138e+17,1.4805665202208049e+19,0.0020760170449212025,0.11982668625429146,3.3567672311597045e+33,3.356767229629535e+33,3.3571472897051411e+28
3755,0,1,1.2193664482704225,0.38646177369686074,0.50860040437347609,3.5268465988803497,1.4717641358890563,1.5978152939925105,16012682.809802478,15.367383189431127,2733.1514374714052,100000,1.6453492756368564e-09,1.3823603206915966e-13,1.0001570732268374e-05,1656053803331080.8,6.7852021794791823e+18,1858291316275894,7.5951687995222784e+18,1.503970861716213e-05,0.061469977630793045,6.2620951975848785e+42,6.2620951872806791e+42,6.2630788050843261e+37
3756,0,1,24.269473350873156,0.35717474598263321,0.51727997367477185,5.6998155850970802,1.4292856099510765,1.6250829651457848,15192960.5654878,15.824103512413648,2670.3070341685961,100000,9.0935417949067226e-07,2.4351329303203404e-08,1.0569011912363032e-05,642245760827600.62,1.8093762679508086e+18,7845912261438.1709,9.0884223883171392e+17,6.3499319624615089e-08,0.0073555326504947758,2.3556846834985545e+46,2.3556824839838151e+46,2.489725948166736e+41
3757,0,1,1.2376895113544788,0.38175962919281053,0.48625235415994639,3.5560539103144042,1.4648599332465648,1.5276068236196298,15270480.870975025,15.439813000102172,2618.7523098525794,100000,1.324116832206881e-08,0.0011222688709625229,1.0016117206768668e-05,4774826495795.8867,16400009928341944,1236584166784.4539,8348830377742544,1.0008046309071404e-08,6.7569586681917988e-05,4.4708060942425335e+46,4.4657914030116336e+46,4.478011784866886e+41
3758,0,1,24.590308681658367,0.38030566566926205,0.52303869521703839,12.24540175043005,1.4627316279505886,1.6431745224370387,12927601.18780132,15.462278252886129,2220.1949178977666,100000,5.6036063649587387e-08,2.3903161108537765e-07,1.0144204828637598e-05,162992775649956.53,7.1477730703943905e+18,7004582096018.2041,8.2204244267357092e+18,5.6690182419958153e-08,0.06653035883269004,2.6309002364003114e+46,2.6308994601068108e+46,2.6688390881755839e+41
3759,0,1,3.8171301641921649,0.35243165751418787,0.54119969968544823,4.6249387852706656,1.4225224337072258,1.7002290006568064,7620748.8696894217,15.899336913602605,1345.7870244141579,100000,4.0778479725100397e-08,2.3166340087229927e-06,1.0031989301463362e-05,55486088751441.133,561744399601275.25,7951217506149.3555,95736905903240.094,6.4351586533707201e-08,7.7482747515547767e-07,1.9549437368023451e+46,1.954939128198998e+46,1.9611974652563935e+41
3760,0,1,9.8378424489397016,0.56716239000913238,0.53862383216330345,6.0974001716536472,1.7632565115232042,1.6921366741726158,5501595.1305245133,12.826927501961178,783.81025459761725,100000,2.6154911427851801e-09,1.2699691434022046e-05,1.0002408281157536e-05,6019122426293.8047,9318552905829498,7604044574748.415,7421507155576064,6.1541811940076723e-08,6.0064481893901457e-05,4.8524134602864298e+46,4.8523518238327931e+46,4.8535820578769282e+41
3761,0,1,11.371151572113511,0.58793509105944186,0.52618840162831804,6.7144268933772668,1.8002671869114539,1.6530696169596795,7900891.439194602,12.563225950627483,1102.4957885462836,100000,2.3127832899962731e-09,0.0021199363877576253,1.0005402303243167e-05,314934159600.43884,204166791467739.84,349578116628.32806,269816174313221.22,2.8292404785934018e-09,2.1837031720089049e-06,5.514721922291181e+38,5.503043433079746e+38,5.5177011423037763e+33
3762,0,1,5.9953118768652374,0.46563624447940505,0.52403873883560337,4.9589422097871703,1.5930274214235387,1.6463162521223917,10647237.130784206,14.197598319091258,1679.0030516722202,100000,3.0680096595637708e-09,7.1932529769632785e-15,1.0002200980525689e-05,1640044767858411.8,9.5919426781462298e+17,1858336494031830,-22838798415061264,1.5040074254282266e-05,-0.00018484124115533945,6.2620914680188318e+42,6.26209144880663e+42,6.2634697421559512e+37
3763,1,2,30.282650322732447,0.76761572118104893,0.49351443937740952,8.0420248197498907,2.154622902880011,1.5504213371885551,7589983.625659137,10.497040298995023,884.9268602576899,100000,1.0002931021210351e-07,8.6618844652421778e-16,1.0078785222072889e-05,1103493246272707.1,1.0203329038427867e+17,95638665587515.281,78414828487641696,7.7403238683427703e-07,0.0006346347106019535,1.9611803454687449e+41,1.9611801492932361e+41,1.9766315483730188e+36
3764,0,1,24.797132823078542,0.37032604242241657,0.53791208088487985,12.307910452245462,1.4482067145222142,1.6899006415851372,8382258.5966641512,15.617358498528205,1454.0130640852431,100000,8.3599067455182163e-08,5.9468277108798529e-08,1.0104546072648749e-05,187927864796764.09,1.3755045711571935e+18,7004582408516.1094,1.2637870691712786e+18,5.6690184949097366e-08,0.010228207551743976,2.6308770770568962e+46,2.6308767006643261e+46,2.658381863659688e+41
3765,0,1,7.0031233865324358,0.49065130608683233,0.49087752196649831,5.2105743989641891,1.6333797037342062,1.5421372168223133,12941397.656450745,13.846849810219949,1990.3609290351894,100000,1.7012403098553937e-09,1.3000545715795674e-06,1.0003020028742434e-05,29466981907149.977,51261972012070616,29554283098146.301,4273227741079320.5,2.3919167155987961e-07,3.4584512943537458e-05,2.7929154459808074e+46,2.79291181028926e+46,2.7937589144730121e+41
3766,0,1,4.2861419304463428,0.43168805058028004,0.51787017100863941,4.454472118330826,1.5398546834548703,1.6269371247540314,12955577.020684661,14.687855733194558,2113.561224266427,100000,3.7419648366462469e-09,5.456775144091628e-32,1.0001942951932863e-05,50081840864963336,2.3014343442277048e+19,50385243764633296,-1.1765317098910664e+18,0.000407782879997199,-0.0095220237756231847,3.8661009138489903e+29,3.8661008993821765e+29,3.8668520786733111e+24
3767,0,1,11.318358117001539,0.37888270081757647,0.44978166864627145,5.4623617593363454,1.4606516924450845,1.413030785938485,4756987.1063694758,15.484296193029222,818.13150776820476,100000,3.6686701158092814e-07,0.0001604160536388898,1.0323684659170959e-05,20774859140694.426,2.6869813600734624e+17,-380944166235.42474,2.6889255424522445e+17,-3.0830953195596554e-09,0.0021762280379575478,5.9723455558867201e+45,5.9713853819169671e+45,6.165661219457558e+40
3768,0,1,24.335747407704442,0.347353170063814,0.52465308295474,5.7110678556863217,1.4153164845284052,1.6482462710938475,13289697.506659599,15.98028687428546,2358.8446578173007,100000,7.2989959562271459e-07,4.4316595669183419e-09,1.058799019041731e-05,778981684132716.88,2.7752419476211348e+18,7845889932725.0186,1.1758470318478449e+18,6.3499138911646847e-08,0.0095164824709975705,2.3556743272399742e+46,2.3556725973953238e+46,2.4941856668634742e+41
3769,1,2,15.104938831012985,0.43164033298021603,0.46667361278580355,6.6378588595623151,1.5397812070380015,1.4660983935520882,8735802.5688825939,14.688556619142403,1425.2190084019364,100000,2.2961017872777989e-09,5.2461697089260085e-59,1.000146625830752e-05,2.6065440717093802e+17,1.8613941853788042e+20,2.688963226915944e+17,1.1529947745624166e+20,0.0021762585371235543,0.93315323031702568,6.1656598569610191e+40,6.1656598428040365e+40,6.1665639019596802e+35
3770,1,2,34.522559891441944,0.49418766681222642,0.53751321339960489,8.7293129060252088,1.6391661490167004,1.6886475624236414,6642720.3575007245,13.797968835701404,1018.0305333404872,100000,3.3012670553319745e-10,1.3850095211691208e-150,1.0000953052296694e-05,2.4816301759106775e+18,9.4021555958085727e+20,1.1760444002217316e+18,1.166066539017274e+21,0.0095180798324056015,9.4373260109658812,2.4941847359067327e+41,2.4941847350833358e+41,2.4944224447558263e+36
3771,0,1,25.014308334956496,0.35938944279380902,0.55365124121819964,12.374460004057489,1.432454552061414,1.7393466720619664,4121599.9026242443,15.789096699871731,722.80773204933746,100000,2.2929441113312188e-08,5.0158917983472434e-10,1.0058199535445019e-05,223604694463600.72,1.3503992206836723e+18,7004582429094.3965,1.1724190449444626e+18,5.6690185115643605e-08,0.0094887387455015928,2.6308706983404925e+46,2.6308706366964824e+46,2.6461822435864254e+41
3772,0,1,6.3498927513507724,0.47491874579024856,0.49949078167845012,5.0335490421273539,1.6078835448710065,1.5691965702568422,13913480.352391923,14.066418872694907,2173.7970691317792,100000,1.1572049845622129e-09,1.1865283618501317e-15,1.00027697078025e-05,2303325822575090.5,5.1529224691999386e+18,2430870757265430,4.8394173939894569e+18,1.9673765655063981e-05,0.039166855511270998,1.2840779793344015e+42,1.2840779778484584e+42,1.2844336314142395e+37
3773,0,1,0.40132133005570292,0.36765524742489514,0.49613039773311718,3.2254549602769607,1.4443440118133288,1.558639612740943,17117873.041872963,15.659125011550376,2977.2613959319478,100000,3.4090488098559299e-07,4.3780384651504192e-18,1.0184293760380585e-05,12058375859404056,2.096406535999125e+18,-751298382797625.38,2.115593957617462e+18,-6.0804830022376584e-06,0.017122136016090375,8.5142905871530197e+37,8.5142876845902951e+37,8.6712036500809642e+32
3774,0,1,2.8338659447109817,0.40294312144290029,0.47722654388190394,3.9690084118218958,1.4962217863069642,1.4992514043574365,12430183.79554458,15.116183742046504,2086.9852831331127,100000,1.529777893646048e-08,3.8453222220519241e-05,1.0008953331088691e-05,18767532592012.406,1777338005217592,-1364167550834.3347,1726803934167276.5,-1.1040616877364809e-08,1.3975541822415367e-05,3.6964439845466169e+46,3.6963017905522846e+46,3.6997535332310615e+41
3775,0,1,2.2654626665234985,0.39988117765083669,0.50177757790161137,3.8554801039275035,1.4916474460570901,1.5763807524717823,16143249.171460956,15.162539580283289,2718.7080412601754,100000,2.614489475067522e-10,5.5565388366879231e-08,1.0001820407273054e-05,52680990711756.977,99250414766722480,67288454925313.672,41763951907701344,5.4458563440088632e-07,0.00033800818089801927,1.8241562630134223e+46,1.8241561611765503e+46,1.82448833374626e+41
3776,0,1,26.385336282742294,0.75486906317302982,0.47769461971468657,12.037599741273638,2.1273329588909764,1.5007219079550294,6213711.0684546977,10.631698881993497,733.75892513570761,100000,1.386350366928956e-08,0.0025755137179020136,1.0010497336901612e-05,1711115364396.2419,8718879261635418,1236583927702.0312,941624502652192.38,1.0008044374105698e-08,7.620849337578585e-06,3.8100919515427282e+46,3.8002915806140895e+46,3.8140915334268746e+41
3777,0,1,6.2700146833171537,0.47034029618925577,0.53764891980915541,5.0356534945375238,1.6005387577955137,1.6890738966829304,6931582.5771808205,14.130968919378521,1087.9376752588439,100000,1.0168161299171173e-09,0.0045992290315816893,1.0001799244800696e-05,431949921674.22113,1820760020564964,398185182628.30225,139422906757525.34,3.2226320329594916e-09,1.1283913742831213e-06,1.460856474424757e+44,1.4541530864592114e+44,1.4611193182663741e+39
3778,0,1,24.424208415629565,0.49692871577916337,0.47168218605962409,5.5927683416127518,1.6436653471402816,1.481833290554089,8945474.5859202761,13.760199714631334,1367.1866137035161,100000,8.1878739687645481e-08,0.032132118163312871,1.0180592895689862e-05,1728608871465.665,8080139328307588,39747272003.691391,2240536636770389.5,3.2168658596575667e-10,1.8133334568141635e-05,3.1580503512496471e+30,3.0581882323849514e+30,3.2150824970163034e+25
3779,0,1,24.687869393068787,0.41211176377900233,0.49610814458852576,5.5397956374766997,1.5100031905611464,1.5585697024253753,15660237.286473561,14.978222285917246,2605.3032652413017,100000,7.7225187031804288e-07,0.1178706839738688,1.0541941334444834e-05,3723093151949.2827,5960341182980623,39743677504.90316,2040761866649570.2,3.2165749460966723e-10,1.6516497474106806e-05,1.3876196190337115e+29,1.2333306047476705e+29,1.4628204618378078e+24
3780,0,1,24.786969134703192,0.37505896140304285,0.50594930125924586,5.5187568523595321,1.4550772054825725,1.5894866079249359,16697104.328148525,15.543617448923056,2882.6567611475057,100000,1.229702640745466e-06,0.076722803797757616,1.0852829395714096e-05,6001638333884.6494,1.5935547692643946e+17,39741881876.14859,96251792070751104,3.2164296204794409e-10,0.00077899460323843704,4.7484282427297565e+28,4.3977349906086686e+28,5.153388161613653e+23
3781,0,1,24.807571639115274,0.36694066141778481,0.50804374731586488,5.5142865033374253,1.4433122724701857,1.5960665042697504,16726589.157940755,15.670318802153959,2911.2861601344398,100000,1.2508118230498254e-06,0.059518839845894733,1.0956182146441755e-05,6819283276780.832,260041097773590.06,39741566653.672668,83936862425546.625,3.2164041085796332e-10,6.7932618640705282e-07,3.9909536058461659e+28,3.7603427518242705e+28,4.3725614643649108e+23
3782,0,1,24.83206552511777,0.35709103644716289,0.51055609420555093,5.508924793416913,1.4291659701241801,1.6039592748016571,16670024.412256356,15.825428196211464,2930.1602979309873,100000,4.5189565776264264e-08,0.0013156854159022133,1.1163508530040451e-05,8098500398265.9316,17261938485394820,39741213095.033852,3737464328051065,3.2163754940192555e-10,3.0248419054970343e-05,3.216688199876431e+28,3.2124586878229923e+28,3.5909526157801001e+23
3783,0,1,8.917010692779602,0.54681795248405829,0.49520026791595617,5.7056793801910146,1.7277464900702686,1.5557175237404652,11915230.896913251,13.090556728463826,1732.4481824604914,100000,3.9124574498239445e-09,3.4704505888929744e-16,1.0003835956334219e-05,2287038268780310,8.0130444574361743e+18,2430919464434010,8.9910819898069586e+18,1.9674159856778532e-05,0.072767521483501796,1.2840773475308015e+42,1.284077342506903e+42,1.2845699139942903e+37
3784,0,1,0.40157729901037942,0.36765097477075909,0.49612378382419081,3.2255067117154259,1.4443378406440965,1.5586188345332486,17117586.478373803,15.659191917718559,2977.2242754063973,100000,2.6098970893604805e-09,2.6971650721271349e-20,1.0189325615599574e-05,12060137074585604,1.1075322974704742e+20,-751298385847332,1.5841439783274716e+20,-6.0804830269198495e-06,1.2820952039653157,8.5142876845902951e+37,8.5142876623688804e+37,8.675484960317988e+32
3785,0,1,0.95246164711144798,0.38297674806933363,0.51132714776823607,3.4341295175085231,1.4666439273690117,1.6063816110097131,15697493.090200961,15.4210323437139,2688.7066580198289,100000,3.0809846432636e-09,0.41879793444417662,1.0003429587586382e-05,83259189444.407364,15120189328748.98,10647363042.563957,17604337313555.547,8.6172300488503331e-11,1.4247717851080007e-07,1.561852096571026e+34,1.0274442632597191e+34,1.5623877474272424e+29
3786,1,2,1.0903171738374584,0.38453566049826488,0.51126498958487598,3.4788907528948765,1.4689320798674979,1.6061863353175085,15659493.575799782,15.397011033150864,2678.0199499140058,100000,3.3901836486035329e-09,4.5692307546379864e-07,1.0002596143726508e-05,15098288812595.135,3.0495201551448998e+17,17604341267196.258,1.0002925495239562e+17,1.4247721050879938e-07,0.00080956674257659695,1.5623832050867637e+29,1.5623824859012242e+29,1.5627888222223923e+24
