sample,gain_igrmonty,gain_coports,log10_gain_igrmonty,log10_gain_coports
194,3990.3476580780375,6511.140735261722,3.6010107351372196,3.8136570825204528
195,83.78799831412127,1803.1737903342635,1.9231818152981524,3.256037586148833
196,3417.278903815856,5521.147280368765,3.533680425519618,3.7420293323961262
197,1717.556863941402,3233.4321404102875,3.234911124355844,3.509663750901009
198,2446.2615685133146,2680.34157101096,3.388502892474792,3.4281901421454988
199,1912.95481042166,900.9467955736458,3.2817047108446937,2.9546991449512867
200,719.5783627237205,7714.373680232453,2.857078095903405,3.887300672037455
201,783.6699199111233,2621.7680146259436,2.894133177293218,3.4185942607998703
202,1686.363190298581,236.2455807203362,3.226951113916301,2.3733636932163353
203,2308.33827788829,826.1518208989658,3.3632994532943545,2.917059864414683
204,2689.9905668789206,81.91462643229205,3.4297507570434433,1.9133614550166764
205,642.4895378376094,137.74411284450142,2.807866060102338,2.1390730462622325
206,1333.0117034105572,3811.7844921517944,3.1248339623953387,3.581128338840632
207,22988.35823066178,183.488394831556,4.361507956183404,2.2636086014491497
208,1713.285021514314,3156.027028277532,3.233829618058358,3.4991407138597923
209,3620.0691907013406,4368.418773821694,3.558716871321183,3.6403242648711784
210,407.3600476155719,676.527618830147,2.609978432737453,2.8302855311046513
211,777.8866480462985,9410.190719348799,2.8909163171509493,3.9735984255017964
212,780.5090306929918,1506.6970188153587,2.892377932327898,3.1780259289664436
213,39301.90091907428,11.06440377848004,4.594413556449199,1.0439280163028113
214,476.49901386555086,2231.207265300075,2.6780620061848532,3.3485399154183533
215,1098.5634169290465,512.6691575060793,3.04082513256047,2.709837190801376
216,259.5301242111211,960.9702281615896,2.4141877745904856,2.9827099329906845
217,122.68741689221422,320.78540053540047,2.088800022755472,2.5062145946146366
218,1088.3952379610976,164.37030877115538,3.036786632949927,2.2158233709813664
219,224.81730108606445,1707.5732400108816,2.351829729837797,3.2323793402015544
220,280.21775643010886,431.1224673947963,2.447495651561045,2.6346006561439124
221,22186.88975921953,72.48697675918162,4.346096425482066,1.8602599868513532
